Lito,Depth,BVTX,AVTX,RxoRt,CILD,RLL3,SP,RILD,RILM,DCAL,RHOB,RHOC,DPOR,CNLS,GR,MCAL,MI,MN,DT,ITT,SPOR
Shale,4334.5000,0.0000,0.0000,-11.3181,233.6085,5.6152,-43.3842,4.2807,4.2615,8.5925,2.5478,0.1771,9.4868,24.1337,82.4242,7.9044,5.6971,4.5589,80.7397,0.0000,23.4368
Shale,4335.0000,0.0000,0.0000,-12.3323,243.9954,5.6043,-43.8180,4.0984,4.0917,8.5332,2.5279,0.1835,10.6483,24.5383,84.4326,7.9094,6.0158,4.6803,81.3486,0.0000,23.8675
Shale,4335.5000,0.0000,0.0000,-13.7154,254.3309,5.5639,-44.4758,3.9319,3.9696,8.5828,2.5144,0.1906,11.4395,25.9238,87.8129,7.9090,5.4521,4.4957,81.5694,0.0000,24.0236
Shale,4336.0000,0.0000,0.0000,-14.8876,260.9661,5.5242,-45.4080,3.8319,3.9113,8.5914,2.5171,0.1964,11.2797,26.3188,88.6040,7.9089,4.6318,4.0834,81.3526,0.0000,23.8703
Shale,4336.5000,1.0000,0.0000,-15.9957,261.9723,5.5023,-46.6884,3.8172,3.9341,8.3269,2.5371,0.1956,10.1087,25.5797,86.8733,7.9056,4.3555,3.8509,80.5367,0.0000,23.2933
Shale,4337.0000,0.0000,0.0000,-17.6098,257.3171,5.6229,-48.3845,3.8863,4.0549,8.1048,2.5669,0.1860,8.3673,25.0609,84.4079,7.8920,4.7635,3.8868,78.9940,0.0000,22.2023
Shale,4337.5000,0.0000,0.0000,-20.0900,248.4428,6.1947,-50.5089,4.0251,4.2837,8.1176,2.5958,0.1695,6.6769,24.4799,79.7633,7.8825,5.7187,4.6732,76.8003,0.0000,20.6509
Shale,4338.0000,0.0000,0.0000,-23.0278,237.0931,7.4564,-52.9855,4.2178,4.6121,8.0818,2.6173,0.1515,5.4188,23.1525,72.9653,7.8744,9.1334,6.7634,74.2850,0.0000,18.8720
Shale,4338.5000,0.0000,0.0000,-25.4995,224.7162,8.8804,-55.6565,4.4501,5.0044,7.9078,2.6325,0.1388,4.5336,21.6511,65.4527,7.8701,11.8425,8.7395,71.9102,0.0000,17.1925
Shale,4339.0000,0.0000,0.0000,-26.7169,212.4324,9.8027,-58.3229,4.7074,5.4001,7.8400,2.6456,0.1336,3.7651,20.9916,60.0874,7.8694,11.2685,9.3087,70.0674,0.0000,15.8892
Shale,4339.5000,0.0000,0.0000,-26.2088,200.5180,10.4299,-60.7851,4.9871,5.7360,7.8453,2.6575,0.1316,3.0699,20.9592,57.8805,7.8675,11.1742,9.3209,68.9223,0.0000,15.0794
Limestones,4340.0000,0.0000,0.0000,-23.8681,188.6354,10.5327,-62.8626,5.3012,5.9797,7.8468,2.6654,0.1285,2.6063,20.5047,56.2264,7.8666,11.3372,8.9856,68.4031,0.0000,14.7122
Limestones,4340.5000,0.0000,0.0000,-20.2738,176.7599,9.4163,-64.4106,5.6574,6.1532,7.8469,2.6680,0.1258,2.4549,19.4846,54.7048,7.8645,9.7340,8.4520,68.3134,1.0000,14.6488
Limestones,4341.0000,0.0000,0.0000,-16.9020,165.2687,8.4077,-65.3642,6.0508,6.3279,7.8472,2.6655,0.1259,2.6019,18.0080,54.5894,7.8468,9.8448,9.5709,68.4202,1.0000,14.7243
Limestones,4341.5000,0.0000,0.0000,-15.9475,154.2430,8.8649,-65.8037,6.4833,6.5983,7.8467,2.6599,0.1272,2.9271,14.8368,56.4132,7.8155,11.8833,9.8494,68.4178,0.0000,14.7226
Limestones,4342.0000,0.0000,0.0000,-19.6140,143.4721,8.9897,-65.9892,6.9700,7.0687,7.8474,2.6570,0.1275,3.0966,11.0761,58.1110,7.8068,10.3389,9.0401,67.9171,0.0000,14.3686
Limestones,4342.5000,0.0000,0.0000,-27.8871,133.3462,9.8343,-66.3208,7.4993,7.8487,7.8481,2.6612,0.1242,2.8530,8.5455,55.3063,7.8142,10.0171,10.6409,66.6399,0.0000,13.4653
Limestones,4343.0000,0.0000,0.0000,-37.1399,124.2875,17.9128,-67.2328,8.0459,9.0329,7.8437,2.6693,0.1146,2.3789,6.9474,46.3482,7.8178,15.5149,13.7773,64.6679,0.0000,12.0706
Limestones,4343.5000,0.0000,0.0000,-43.0590,115.6168,34.5706,-69.0871,8.6493,10.6499,7.8235,2.6738,0.0992,2.1155,5.9885,36.3673,7.8178,23.4372,19.7499,62.4436,0.0000,10.4976
Limestones,4344.0000,0.0000,0.0000,-43.8812,106.7000,37.6396,-72.1147,9.3721,12.6048,7.8039,2.6708,0.0846,2.2944,5.5778,30.7671,7.8172,23.9634,23.4646,60.4933,0.0000,9.1183
Limestones,4344.5000,0.0000,0.0000,-41.1848,98.2023,25.3059,-76.4008,10.1831,14.6206,7.7924,2.6618,0.0763,2.8192,5.6820,29.7496,7.8142,18.4378,15.4057,59.1339,0.0000,8.1570
Limestones,4345.0000,0.0000,0.0000,-38.5528,91.7732,23.1134,-81.8761,10.8964,16.1029,7.7691,2.6490,0.0728,3.5665,6.1735,29.8658,7.8011,13.1617,11.7153,58.3839,0.0000,7.6265
Limestones,4345.5000,0.0000,0.0000,-38.4991,89.6764,32.3080,-88.3008,11.1512,16.1609,7.7529,2.6317,0.0694,4.5806,6.9157,28.0934,7.7752,11.8505,12.3428,58.0997,0.0000,7.4255
Limestones,4346.0000,0.0000,0.0000,-40.5909,93.9521,34.6055,-95.2706,10.6437,14.4379,7.7499,2.6085,0.0648,5.9370,7.8205,25.4974,7.7488,8.7044,11.6343,58.1793,0.0000,7.4818
Limestones,4346.5000,0.0000,0.0000,-42.6867,104.8914,32.3721,-102.2687,9.5337,11.7925,7.7500,2.5811,0.0617,7.5387,8.8526,23.9695,7.7277,7.8335,11.3440,58.6188,0.0000,7.7926
Limestones,4347.0000,0.0000,0.0000,-42.8841,120.5429,25.7553,-108.7507,8.2958,9.3307,7.7496,2.5544,0.0618,9.0977,10.0824,23.7070,7.7145,7.6814,10.7275,59.3943,0.0000,8.3411
Limestones,4347.5000,0.0000,0.0000,-40.7574,137.6421,18.0805,-114.2262,7.2652,7.5109,7.7497,2.5336,0.0643,10.3152,11.2343,23.1645,7.7080,7.3437,10.0727,60.3688,0.0000,9.0303
Limestones,4348.0000,0.0000,0.0000,-37.6320,153.3281,14.5335,-118.3131,6.5220,6.3169,7.7502,2.5208,0.0673,11.0646,11.7192,22.1553,7.7055,6.8754,9.6106,61.3180,0.0000,9.7015
Limestones,4348.5000,0.0000,0.0000,-35.6039,166.0548,13.6143,-120.7672,6.0221,5.6115,7.7492,2.5151,0.0696,11.3998,11.5648,22.8035,7.7059,6.5913,9.3016,61.9941,0.0000,10.1797
Limestones,4349.0000,0.0000,0.0000,-36.1880,174.9049,12.7294,-121.4880,5.7174,5.2826,7.7491,2.5150,0.0713,11.4026,11.0174,24.0908,7.7063,6.3542,8.8986,62.1973,0.0000,10.3234
Limestones,4349.5000,0.0000,0.0000,-39.7642,178.7650,12.7360,-120.5037,5.5939,5.2672,7.7491,2.5209,0.0727,11.0611,9.9477,23.2947,7.7061,6.0086,8.6635,61.8541,0.0000,10.0807
Limestones,4350.0000,0.0000,0.0000,-45.3384,176.5751,16.0680,-117.9362,5.6633,5.5394,7.7487,2.5336,0.0738,10.3145,8.4041,21.2009,7.7040,5.5180,8.3619,61.0379,0.0000,9.5035
Limestones,4350.5000,0.0000,0.0000,-50.8740,168.0358,21.3842,-113.9670,5.9511,6.0987,7.7490,2.5534,0.0746,9.1560,6.7560,20.1357,7.7000,4.8909,8.2573,59.9186,0.0000,8.7119
Limestones,4351.0000,0.0000,0.0000,-54.4629,153.9211,26.5070,-108.8242,6.4968,6.9676,7.7506,2.5785,0.0746,7.6896,5.5338,20.8941,7.6997,5.6318,8.8684,58.6947,0.0000,7.8464
Limestones,4351.5000,0.0000,0.0000,-55.0158,136.1424,31.5405,-102.7943,7.3453,8.2044,7.7535,2.6054,0.0730,6.1156,4.7695,23.1783,7.7064,6.3726,9.4398,57.5367,0.0000,7.0274
Limestones,4352.0000,0.0000,0.0000,-52.0800,116.6729,36.7507,-96.2333,8.5710,9.9234,7.7714,2.6308,0.0695,4.6344,4.2794,27.1982,7.7296,6.6331,10.5974,56.5520,0.0000,6.3310
Limestones,4352.5000,0.0000,0.0000,-45.9356,97.1280,36.0993,-89.5460,10.2957,12.2905,7.8177,2.6520,0.0642,3.3900,4.0152,32.9495,7.7690,11.3365,15.9190,55.7883,0.0000,5.7909
Limestones,4353.0000,0.0000,0.0000,-38.1406,79.4895,30.0456,-83.1181,12.5803,15.4640,7.8800,2.6669,0.0576,2.5204,3.9470,38.0234,7.8143,29.7552,28.9866,55.2556,0.0000,5.4142
Limestones,4353.5000,0.0000,0.0000,-30.7847,65.2992,31.1746,-77.2288,15.3141,19.4901,7.9180,2.6733,0.0502,2.1460,4.0112,39.8559,7.8408,47.4829,38.2117,54.9434,0.0000,5.1934
Limestones,4354.0000,0.0000,0.0000,-24.9207,54.9588,36.8950,-71.9935,18.1955,24.1243,7.9258,2.6713,0.0419,2.2638,4.1390,39.6155,7.8403,37.0841,30.3519,54.8372,0.0000,5.1183
Limestones,4354.5000,0.0000,0.0000,-20.6984,48.4365,35.7156,-67.3726,20.6456,28.3742,7.9273,2.6634,0.0334,2.7253,4.3162,40.3904,7.8319,19.7735,21.9475,54.9429,0.0000,5.1930
Shale,4355.0000,0.0000,0.0000,-18.1412,45.5969,35.4371,-63.2365,21.9313,30.0442,7.9265,2.6524,0.0271,3.3712,4.6306,42.7313,7.8482,20.5413,26.4246,55.3334,0.0000,5.4692
Shale,4355.5000,0.0000,0.0000,-16.9090,46.2831,36.8349,-59.4453,21.6062,27.3507,7.9247,2.6382,0.0267,4.1964,5.2617,46.5293,7.8671,34.9550,32.6287,56.2273,0.0000,6.1013
Shale,4356.0000,0.0000,0.0000,-16.1074,50.7069,33.5547,-55.9062,19.7212,21.8560,7.9251,2.6195,0.0366,5.2942,6.3275,54.5912,7.8723,39.8268,31.2486,57.9752,0.0000,7.3375
Shale,4356.5000,0.0000,0.0000,-14.1495,58.8906,26.5733,-52.5975,16.9806,16.5932,7.9228,2.5995,0.0606,6.4638,7.7293,68.7979,7.8799,43.4007,30.9562,60.7955,0.0000,9.3321
Shale,4357.0000,0.0000,0.0000,-9.4166,69.7970,16.2397,-49.5629,14.3273,12.8316,7.9353,2.5883,0.0971,7.1151,9.4232,91.0950,7.9180,38.5026,19.7845,64.4501,1.0000,11.9166
Shale,4357.5000,0.0000,0.0000,-2.5533,82.5580,8.2049,-46.8875,12.1127,10.3848,8.0334,2.5915,0.1335,6.9295,11.9085,116.9653,7.9774,15.0108,7.5814,68.2765,1.0000,14.6227
Shale,4358.0000,0.0000,0.0000,2.9308,97.5347,6.8287,-44.6628,10.2528,8.7242,8.1308,2.6020,0.1532,6.3180,15.8315,133.7432,7.9452,11.0785,6.8265,71.6059,0.0000,16.9773
Shale,4358.5000,0.0000,0.0000,4.0694,115.2107,7.5017,-42.9535,8.6798,7.4414,8.0835,2.6064,0.1491,6.0610,19.2998,142.8582,7.8957,11.4389,6.4966,74.2166,0.0000,18.8236
Shale,4359.0000,0.0000,0.0000,1.8612,135.9229,7.3237,-41.7725,7.3571,6.3602,8.0328,2.5963,0.1304,6.6477,21.2206,153.6141,7.8899,9.6511,5.4557,76.4643,0.0000,20.4132
Shale,4359.5000,0.0000,0.0000,-0.6821,159.2302,6.8117,-41.0719,6.2802,5.4829,8.0367,2.5764,0.1152,7.8101,22.1279,165.4837,7.8924,10.5697,4.9224,78.8611,0.0000,22.1083
Shale,4360.0000,0.0000,0.0000,-1.6929,181.5667,5.6112,-40.7573,5.5076,4.8568,8.0594,2.5608,0.1151,8.7280,22.2116,178.8688,7.9213,6.2664,3.4597,81.4206,0.0000,23.9184
Shale,4360.5000,0.0000,0.0000,-1.6526,198.0010,4.4173,-40.7209,5.0505,4.4903,8.1314,2.5584,0.1262,8.8675,21.9531,187.4003,7.9466,3.3669,2.8443,83.5057,0.0000,25.3930
Shale,4361.0000,0.0000,0.0000,-2.8835,207.5441,4.3845,-40.8776,4.8183,4.3477,8.1419,2.5662,0.1354,8.4096,21.4612,174.7584,7.9156,3.8389,3.3608,84.2966,0.0000,25.9523
Shale,4361.5000,0.0000,0.0000,-6.9500,213.0832,5.1242,-41.1840,4.6930,4.3663,8.0735,2.5745,0.1332,7.9265,21.3720,143.5577,7.8799,5.3702,3.9863,83.4019,0.0000,25.3196
Shale,4362.0000,0.0000,0.0000,-12.9431,217.9862,5.7474,-41.6325,4.5874,4.4624,8.0439,2.5730,0.1187,8.0099,21.5788,113.7769,7.8749,5.2838,4.5185,81.3009,0.0000,23.8337
Shale,4362.5000,0.0000,0.0000,-18.3220,224.1257,8.0198,-42.2345,4.4618,4.5388,8.0642,2.5537,0.0983,9.1408,20.7422,96.5043,7.8749,10.3088,7.8625,79.2805,0.0000,22.4049
Shale,4363.0000,0.0000,0.0000,-20.3394,229.6611,9.8003,-43.0019,4.3542,4.5210,8.0585,2.5171,0.0846,11.2831,19.2004,91.1488,7.8732,13.4193,8.4034,78.6524,0.0000,21.9607
Shale,4363.5000,0.0000,0.0000,-17.5934,230.4234,7.2432,-43.9361,4.3398,4.4199,8.0456,2.4805,0.0906,13.4196,18.6509,93.8270,7.8747,7.7641,4.8974,79.8148,0.0000,22.7827
Shale,4364.0000,0.0000,0.0000,-11.4917,224.6594,4.8057,-45.0266,4.4512,4.3349,8.0427,2.4652,0.1158,14.3163,20.0176,97.9176,7.8797,3.3048,2.6409,81.9249,0.0000,24.2751
Shale,4364.5000,0.0000,0.0000,-6.1101,214.1044,4.2642,-46.2528,4.6706,4.3805,8.0289,2.4760,0.1434,13.6848,21.6091,100.4086,7.8864,2.2755,1.9619,83.3762,0.0000,25.3014
Shale,4365.0000,0.0000,0.0000,-5.2835,202.5045,4.6531,-47.5765,4.9382,4.6261,8.0089,2.5029,0.1542,12.1083,20.5391,98.8064,7.8941,2.5110,2.4527,82.8316,0.0000,24.9162
Shale,4365.5000,0.0000,0.0000,-9.1012,193.8835,5.7436,-48.9235,5.1577,5.0747,8.0020,2.5322,0.1394,10.3966,16.8885,93.3287,7.8922,4.6288,4.5709,80.1511,0.0000,23.0206
Shale,4366.0000,1.0000,0.0000,-14.5223,189.3215,7.9973,-50.1875,5.2820,5.6468,7.9978,2.5528,0.1049,9.1944,13.3470,86.0691,7.8796,11.1633,8.5487,76.4409,0.0000,20.3967
Shale,4366.5000,0.0000,0.0000,-18.3191,186.2671,10.1555,-51.2853,5.3686,6.1891,7.9951,2.5602,0.0673,8.7628,12.2829,78.0006,7.8714,15.2089,10.2975,73.1941,0.0000,18.1005
Shale,4367.0000,0.0000,0.0000,-18.9012,182.0761,9.9400,-52.2352,5.4922,6.5539,7.9945,2.5582,0.0426,8.8783,12.1264,71.1129,7.8702,13.1335,9.3097,71.3266,0.0000,16.7798
Shale,4367.5000,0.0000,0.0000,-16.5891,176.4368,8.7529,-53.1751,5.6678,6.6848,7.9955,2.5542,0.0346,9.1091,12.3686,67.0001,7.8717,12.0702,9.0769,70.8551,0.0000,16.4463
Shale,4368.0000,0.0000,0.0000,-12.9176,171.0295,7.9140,-54.2834,5.8469,6.6077,7.9956,2.5516,0.0362,9.2627,13.1546,65.7842,7.8725,13.1780,9.2539,71.2500,0.0000,16.7256
Shale,4368.5000,0.0000,0.0000,-9.6770,168.5297,7.4073,-55.6636,5.9337,6.3752,7.9950,2.5486,0.0396,9.4380,13.7840,66.1479,7.8737,13.7437,9.0695,71.9668,0.0000,17.2325
Shale,4369.0000,0.0000,0.0000,-8.0169,171.0125,7.0304,-57.2825,5.8475,6.0430,7.9947,2.5432,0.0413,9.7547,13.3077,66.3091,7.8737,13.0887,8.4752,72.7204,0.0000,17.7655
Shale,4369.5000,0.0000,0.0000,-8.0375,178.3564,6.7380,-58.9933,5.6068,5.6678,7.9947,2.5362,0.0418,10.1609,12.7930,66.6674,7.8732,12.9271,8.3729,73.4411,0.0000,18.2752
Shale,4370.0000,0.0000,0.0000,-9.1328,188.4363,6.5801,-60.6022,5.3068,5.3018,7.9944,2.5297,0.0420,10.5417,13.4172,69.7235,7.8728,14.3526,8.6204,74.1074,1.0000,18.7464
Shale,4370.5000,0.0000,0.0000,-10.5687,198.7032,6.5543,-61.9297,5.0326,4.9838,7.9950,2.5236,0.0415,10.9009,14.8177,74.6513,7.8740,14.9941,8.6357,74.6581,1.0000,19.1358
Shale,4371.0000,0.0000,0.0000,-11.7845,207.3655,6.5835,-62.8483,4.8224,4.7358,7.9952,2.5173,0.0396,11.2694,16.2608,76.0076,7.8746,15.4482,8.8579,75.0166,0.0000,19.3894
Shale,4371.5000,0.0000,0.0000,-12.4944,213.5105,6.4725,-63.2937,4.6836,4.5681,7.9957,2.5131,0.0374,11.5157,17.4803,73.8561,7.8735,14.7058,8.4187,75.1356,0.0000,19.4735
Shale,4372.0000,0.0000,0.0000,-12.7465,216.8376,6.3287,-63.2535,4.6117,4.4853,7.9959,2.5143,0.0367,11.4446,17.9599,71.9725,7.8738,12.8373,7.6113,75.0025,0.0000,19.3794
Shale,4372.5000,0.0000,0.0000,-12.8605,217.4650,6.2131,-62.7462,4.5984,4.4887,7.9963,2.5214,0.0377,11.0321,17.5949,69.6372,7.8739,11.0875,6.8294,74.6383,0.0000,19.1219
Shale,4373.0000,0.0000,0.0000,-13.1858,215.8672,6.2582,-61.8027,4.6325,4.5756,7.9957,2.5315,0.0399,10.4389,16.9540,65.5207,7.8740,10.9083,6.8233,74.1218,0.0000,18.7566
Shale,4373.5000,0.0000,0.0000,-13.7971,212.5556,6.6272,-60.4622,4.7047,4.7368,7.9946,2.5414,0.0426,9.8606,16.8887,63.4835,7.8745,12.3608,7.3819,73.5946,0.0000,18.3838
Shale,4374.0000,0.0000,0.0000,-14.5401,208.0107,7.0621,-58.7701,4.8074,4.9553,7.9945,2.5486,0.0455,9.4404,17.5124,66.4733,7.8731,12.3286,7.2748,73.2010,0.0000,18.1054
Shale,4374.5000,0.0000,0.0000,-15.4560,203.3929,7.1682,-56.7749,4.9166,5.1973,7.9952,2.5510,0.0483,9.2984,17.7923,70.2817,7.8724,10.1961,6.7708,73.0338,0.0000,17.9871
Shale,4375.0000,0.0000,0.0000,-16.7502,200.5376,7.4374,-54.5319,4.9866,5.3969,7.9987,2.5455,0.0520,9.6190,17.7559,72.8895,7.8714,9.5312,6.9193,73.1896,0.0000,18.0973
Shale,4375.5000,0.0000,0.0000,-18.2140,201.2263,8.2862,-52.1198,4.9695,5.4572,8.0069,2.5290,0.0609,10.5829,18.1861,76.3156,7.8667,10.5736,7.8323,73.8727,0.0000,18.5804
Shale,4376.0000,0.0000,0.0000,-19.0081,206.4549,8.9426,-49.6641,4.8437,5.3061,8.0149,2.5056,0.0832,11.9537,18.8735,80.7041,7.8718,11.1424,8.2744,75.3484,0.0000,19.6241
Shale,4376.5000,0.0000,0.0000,-18.1765,215.5244,8.2663,-47.3453,4.6398,4.9709,8.0592,2.4879,0.1227,12.9902,20.1069,86.8660,8.0033,9.3928,6.4916,77.6843,0.0000,21.2760
Shale,4377.0000,0.0000,0.0000,-15.6235,226.5683,6.2305,-45.3764,4.4137,4.5614,8.3417,2.4844,0.1698,13.1954,22.8390,95.6436,8.4930,5.5063,4.4353,80.5431,0.0000,23.2978
Shale,4377.5000,0.0000,0.0000,-12.6710,238.3875,4.9939,-43.9541,4.1949,4.1774,8.9467,2.4922,0.2079,12.7342,26.5468,103.0484,9.0877,4.1635,3.9700,83.3080,0.0000,25.2532
Shale,4378.0000,0.0000,0.0000,-11.1624,251.2389,4.8645,-43.2098,3.9803,3.8584,9.3694,2.5038,0.2289,12.0562,28.9844,104.7067,9.2607,4.0845,3.7780,85.4630,0.0000,26.7772
Shale,4378.5000,0.0000,0.0000,-11.7951,266.3101,4.9948,-43.1861,3.7550,3.6009,9.4990,2.5108,0.2359,11.6487,29.8312,103.0519,9.2616,4.3345,3.6637,86.9024,0.0000,27.7952
Shale,4379.0000,0.0000,0.0000,-13.7056,283.4445,5.0824,-43.8496,3.5280,3.3963,9.6950,2.5041,0.2352,12.0398,29.2582,100.6416,9.4335,3.9175,3.3580,87.8996,0.0000,28.5004
Shale,4379.5000,0.0000,0.0000,-15.6455,299.0107,5.0607,-45.1321,3.3444,3.2515,9.8789,2.4787,0.2291,13.5239,26.6364,96.7002,9.5520,2.8842,2.9051,88.7445,0.0000,29.0980
Limestones,4380.0000,0.0000,0.0000,-17.6416,307.5380,4.8988,-46.9770,3.2516,3.1892,9.8510,2.4390,0.2170,15.8501,23.9811,94.3489,9.7915,2.4647,2.8527,89.3210,0.0000,29.5056
Limestones,4380.5000,0.0000,1.0000,-22.1811,304.9888,4.6159,-49.3584,3.2788,3.2423,10.0962,2.3994,0.2015,18.1647,22.2958,95.9995,9.9481,1.9791,2.5473,88.9331,0.0000,29.2313
Limestones,4381.0000,0.0000,0.0000,-32.8891,290.7066,4.6661,-52.2518,3.4399,3.4544,10.1005,2.3823,0.1884,19.1657,20.4700,96.3159,9.5622,1.7800,2.4076,86.6294,0.0000,27.6022
Limestones,4381.5000,0.0000,0.0000,-49.5778,267.8296,7.0621,-55.5646,3.7337,3.8847,9.4599,2.4042,0.1771,17.8828,16.7885,87.1089,8.7602,3.9136,4.5446,81.9206,0.0000,24.2720
Limestones,4382.0000,0.0000,0.0000,-67.5728,240.9844,14.1331,-59.0790,4.1496,4.6063,8.8025,2.4617,0.1578,14.5233,11.3449,67.1280,8.0538,14.2648,11.9308,75.2986,0.0000,19.5888
Limestones,4382.5000,0.0000,0.0000,-82.1199,213.2583,27.5092,-62.4639,4.6891,5.6883,8.1531,2.5336,0.1243,10.3175,8.3249,45.4198,7.8432,23.5215,17.8366,68.1402,0.0000,14.5263
Limestones,4383.0000,0.0000,0.0000,-90.1632,185.9007,61.4236,-65.3703,5.3792,7.1585,7.8367,2.5955,0.0847,6.6948,6.6506,30.6529,7.8071,18.9008,18.4640,62.0977,1.0000,10.2530
Limestones,4383.5000,0.0000,0.0000,-90.0196,159.1071,96.8897,-67.5558,6.2851,8.9756,7.7993,2.6343,0.0537,4.4284,5.9073,24.4688,7.8068,25.3197,27.2126,58.2701,0.0000,7.5461
Limestones,4384.0000,0.0000,0.0000,-81.1311,132.7132,79.0697,-68.9687,7.5350,11.0590,7.7985,2.6515,0.0373,3.4230,5.6061,25.7127,7.8240,45.3293,35.8307,56.6749,0.0000,6.4179
Limestones,4384.5000,0.0000,0.0000,-64.9012,107.7980,39.4763,-69.7460,9.2766,13.3610,7.7981,2.6557,0.0316,3.1780,5.3434,31.6701,7.8334,41.3143,27.0384,56.4628,0.0000,6.2679
Limestones,4385.0000,0.0000,0.0000,-46.6004,86.8957,20.6821,-70.1359,11.5080,15.9076,7.7984,2.6565,0.0311,3.1260,4.9998,37.7243,7.8289,26.1175,18.5106,56.6104,0.0000,6.3723
Limestones,4385.5000,0.0000,0.0000,-34.9097,71.6938,21.3349,-70.3851,13.9482,18.7440,7.7987,2.6597,0.0322,2.9387,4.6343,39.5733,7.8227,28.8670,23.1892,56.4600,0.0000,6.2659
Limestones,4386.0000,0.0000,0.0000,-33.7390,62.0523,32.8344,-70.6461,16.1154,21.7982,7.7981,2.6637,0.0319,2.7089,4.3105,36.8528,7.8198,41.4833,31.5849,55.8485,0.0000,5.8334
Limestones,4386.5000,0.0000,0.0000,-38.4155,56.6762,46.8040,-70.9434,17.6441,24.8167,7.7982,2.6645,0.0291,2.6636,4.0362,32.9427,7.8186,52.1042,40.5526,54.9608,0.0000,5.2057
Limestones,4387.0000,0.0000,0.0000,-43.2188,53.2927,61.5013,-71.2036,18.7643,27.5257,7.7984,2.6625,0.0249,2.7797,3.8064,31.0469,7.8182,70.1875,58.8089,54.0978,0.0000,4.5953
Limestones,4387.5000,0.0000,0.0000,-44.8638,49.5578,72.9149,-71.3153,20.1785,29.8296,7.7978,2.6608,0.0221,2.8766,3.7165,30.3714,7.8190,82.8517,64.9147,53.4933,0.0000,4.1678
Limestones,4388.0000,0.0000,0.0000,-42.6239,44.7009,70.2817,-71.1737,22.3709,31.7500,7.7985,2.6596,0.0215,2.9487,3.8871,28.8228,7.8200,75.0047,52.6728,53.2402,0.0000,3.9888
Limestones,4388.5000,0.0000,0.0000,-37.8819,39.6592,66.7332,-70.6886,25.2148,33.2388,7.7984,2.6557,0.0219,3.1739,4.2681,27.4881,7.8163,61.4759,38.3000,53.3019,0.0000,4.0325
Limestones,4389.0000,0.0000,0.0000,-32.9877,35.7315,65.2817,-69.7725,27.9865,34.0881,7.7980,2.6478,0.0219,3.6358,4.6501,26.5676,7.7975,36.0297,24.4081,53.5615,0.0000,4.2161
Limestones,4389.5000,0.0000,0.0000,-29.9868,33.6233,60.6663,-68.3377,29.7413,33.8754,7.7982,2.6387,0.0212,4.1724,4.9184,26.2574,7.7621,14.9099,14.3668,53.9074,0.0000,4.4606
Shale,4390.0000,0.0000,0.0000,-29.9330,33.7071,60.7545,-66.3189,29.6673,32.0288,7.8008,2.6334,0.0213,4.4773,5.1568,27.5181,7.7421,8.9289,11.3237,54.3403,0.0000,4.7668
Shale,4390.5000,0.0000,0.0000,-32.3025,36.3718,67.9132,-63.7186,27.4938,28.3710,7.8171,2.6362,0.0250,4.3152,5.4764,31.7571,7.7473,8.9287,11.8673,55.0172,0.0000,5.2456
Shale,4391.0000,0.0000,0.0000,-34.6214,41.5485,72.5954,-60.6420,24.0683,23.6813,7.8541,2.6464,0.0345,3.7191,6.0139,42.7624,7.7847,16.3188,17.2873,56.1671,0.0000,6.0588
Shale,4391.5000,0.0000,0.0000,-34.1688,48.6864,55.1776,-57.2879,20.5396,19.1554,7.9329,2.6578,0.0488,3.0502,6.9683,64.4792,7.8496,30.3528,20.6056,57.9301,0.0000,7.3056
Shale,4392.0000,0.0000,0.0000,-30.3718,57.7266,29.2532,-53.8813,17.3230,15.4949,8.0194,2.6626,0.0640,2.7731,8.1383,93.8815,7.8843,26.1215,17.0929,60.1986,0.0000,8.9099
Shale,4392.5000,0.0000,0.0000,-24.6057,68.4631,20.8375,-50.5848,14.6064,12.7955,8.0434,2.6579,0.0773,3.0450,8.8428,116.2498,7.8763,26.7052,18.9729,62.5897,0.0000,10.6009
Shale,4393.0000,1.0000,0.0000,-19.1619,79.7930,18.4958,-47.4581,12.5324,10.8369,8.0486,2.6478,0.0869,3.6358,9.4503,127.1760,7.8725,27.1087,18.7396,64.7360,0.0000,12.1188
Shale,4393.5000,0.0000,0.0000,-16.6469,92.5270,12.1765,-44.5054,10.8077,9.3029,8.0914,2.6358,0.0890,4.3415,11.0196,130.5743,7.8735,41.5941,47.7016,66.6645,0.0000,13.4826
Shale,4394.0000,0.0000,0.0000,-17.4184,109.2183,15.2149,-41.7747,9.1560,7.9606,8.1378,2.6208,0.0817,5.2143,13.6916,119.5848,7.8702,95.4497,88.8192,68.7347,0.0000,14.9468
Shale,4394.5000,0.0000,0.0000,-18.4447,129.7018,15.8062,-39.4182,7.7100,6.7726,8.0847,2.6020,0.0712,6.3155,17.2162,104.0155,7.8804,74.6240,48.4708,71.2454,0.0000,16.7223
Shale,4395.0000,0.0000,0.0000,-16.9157,151.1547,8.5169,-37.6624,6.6157,5.8163,8.0754,2.5816,0.0663,7.5085,20.0291,100.2391,7.8997,19.2700,10.3083,74.1904,0.0000,18.8051
Shale,4395.5000,0.0000,0.0000,-13.2556,170.4712,6.2785,-36.7207,5.8661,5.1387,8.0893,2.5631,0.0695,8.5889,21.7702,103.0458,7.9069,6.1956,4.7390,77.1796,0.0000,20.9191
